timestamp,video_id,category,language,region,duration_sec,views,likes,comments,shares,sentiment_score,ads_enabled
2025-04-02 21:10:39,VID035444,Music,Japanese,North America,1738,5922,190,41,25,-0.4795,False
2025-05-31 21:54:55,VID035445,Vlog,French,Latin America,1601,2303,70,67,3,-0.6467,False
2025-09-28 15:05:10,VID035446,Travel,Hindi,Oceania,1404,14002,310,355,198,0.9216,False
2024-01-06 16:49:38,VID035447,Vlog,French,Oceania,1883,168836,13304,4786,1816,0.3331,False
2025-10-02 16:23:55,VID035448,Entertainment,French,Africa,3598,29302,3313,703,269,0.9058,False
2025-01-19 12:05:25,VID035449,Vlog,Korean,Oceania,1700,59280,3420,2331,522,0.6764,False
2025-06-20 23:45:11,VID035450,Music,Portuguese,Latin America,1243,437478,25442,6108,1829,0.9355,True
2024-07-26 07:25:31,VID035451,Tech,German,Africa,3161,160525,10078,1160,2425,-0.7921,True
2025-09-13 06:27:45,VID035452,News,Japanese,South Asia,1260,117449,10679,2341,360,-0.2828,True
2025-08-16 10:56:54,VID035453,News,Portuguese,North America,1388,71132,6494,1872,622,0.2949,False
2024-06-05 09:32:58,VID035454,Vlog,Hindi,Africa,2797,94726,8011,1481,1665,-0.8736,True
2024-07-12 09:02:58,VID035455,Travel,Hindi,Europe,2938,105676,12036,3908,1495,0.6538,False
2025-02-22 11:35:34,VID035456,Vlog,English,South Asia,770,365226,42107,12848,1605,-0.1682,True
2025-05-28 02:16:51,VID035457,Vlog,Korean,Europe,750,15535,1577,148,79,0.3359,True
2024-12-21 17:16:28,VID035458,Music,Japanese,East Asia,1392,101244,3360,1592,1453,-0.3544,True
2024-05-29 01:40:01,VID035459,Gaming,French,Oceania,2342,55304,5657,497,238,-0.2548,True
2024-08-16 00:51:43,VID035460,Education,Spanish,South Asia,1036,17254,1580,290,276,-0.5631,False
2024-07-11 01:30:26,VID035461,Gaming,Hindi,Latin America,2336,26295,2894,329,102,0.6199,False
2025-01-22 01:09:45,VID035462,Gaming,Japanese,East Asia,3558,96721,10179,1784,1117,-0.1448,True
2025-07-15 11:15:59,VID035463,Comedy,Hindi,Latin America,165,32852,2553,808,533,-0.5503,False
2025-02-07 08:52:45,VID035464,Gaming,Portuguese,North America,560,15398,476,382,224,-0.922,False
2024-10-30 08:58:40,VID035465,Sports,Korean,Oceania,1625,5331,407,35,102,-0.9459,True
2024-11-11 21:22:31,VID035466,Sports,French,East Asia,647,35842,4172,1282,139,0.0645,True
2025-11-25 22:51:26,VID035467,Gaming,English,Europe,854,19377,404,734,268,0.581,False
2024-12-08 23:09:05,VID035468,Travel,Spanish,Latin America,800,209761,17982,1933,843,-0.3131,True
2025-09-02 01:12:01,VID035469,Travel,Hindi,Middle East,2870,3365,227,24,4,-0.3326,False
2024-09-20 08:09:11,VID035470,Vlog,Portuguese,North America,1184,62919,3320,914,821,0.3591,True
2024-06-06 10:45:28,VID035471,Sports,German,Latin America,3351,21296,1420,786,45,0.4332,True
2025-01-04 19:43:59,VID035472,Sports,Japanese,East Asia,3290,202750,9918,4754,4006,0.9744,False
2024-02-14 13:33:28,VID035473,Travel,English,South Asia,1370,1617,191,15,17,0.2453,True
2025-04-16 10:11:57,VID035474,Travel,English,Middle East,2392,4842,262,77,38,-0.9716,False
2025-09-02 09:49:27,VID035475,Comedy,German,Middle East,1419,7749,331,230,46,0.4196,False
2025-05-30 21:41:14,VID035476,Comedy,German,South Asia,1360,131082,5972,4107,762,0.9905,True
2024-11-04 21:05:18,VID035477,Sports,French,Oceania,1155,25513,541,937,505,0.5962,True
2025-07-02 23:48:35,VID035478,News,Spanish,East Asia,887,299755,32620,7158,2569,0.2673,True
2024-08-29 03:29:46,VID035479,Travel,English,Europe,544,28827,1361,935,240,0.8451,True
2025-03-21 03:23:07,VID035480,Gaming,Portuguese,East Asia,97,321722,30092,11809,5082,0.5702,False
2024-07-20 04:56:09,VID035481,News,Korean,Middle East,206,10294,737,130,89,0.6711,False
2024-04-27 01:59:54,VID035482,Music,French,Oceania,743,365745,13184,12647,5700,-0.2564,True
2024-10-19 13:11:17,VID035483,Entertainment,Portuguese,Europe,1895,86979,6401,2787,1343,0.0894,True
2024-09-18 02:56:49,VID035484,Sports,Portuguese,Middle East,3174,65162,3485,2184,310,-0.9257,False
2024-05-31 12:33:57,VID035485,Entertainment,Japanese,North America,327,558093,30846,3975,8268,-0.1836,False
2025-12-24 04:55:57,VID035486,Education,Japanese,East Asia,3418,5133,140,34,10,-0.9109,True
2024-12-16 13:23:05,VID035487,Tech,German,Africa,2355,174592,11221,3486,2647,-0.9897,True
2025-04-24 04:46:50,VID035488,Travel,Portuguese,Oceania,270,17205,1959,658,166,0.2284,True
2025-08-27 22:14:11,VID035489,Comedy,Japanese,Middle East,1225,14961,545,443,111,0.9908,False
2024-05-20 10:27:25,VID035490,Tech,Japanese,South Asia,3155,29601,1124,1084,565,-0.3766,True
2024-12-03 15:07:06,VID035491,Entertainment,Spanish,Africa,3198,12936,720,341,101,-0.8519,True
2025-06-10 00:47:39,VID035492,Travel,English,Europe,3413,7660,618,229,126,0.4116,False
2024-05-10 22:48:01,VID035493,Music,Portuguese,East Asia,1475,41469,4429,883,160,-0.7001,False
2025-02-05 16:10:27,VID035494,Sports,Japanese,Oceania,2352,136594,6730,1557,1373,-0.7358,True
2025-11-21 19:50:48,VID035495,News,Japanese,Middle East,3116,1041484,118214,10484,1591,0.412,True
2025-05-31 14:13:01,VID035496,Tech,Hindi,North America,1824,18349,1644,654,59,0.711,True
2024-08-26 05:55:27,VID035497,Music,Japanese,South Asia,960,573671,25390,20287,10289,-0.5904,False
2024-04-30 02:20:07,VID035498,Tech,Japanese,Europe,2001,4483,383,121,19,0.645,False
2024-09-16 14:40:48,VID035499,News,German,Europe,2958,177110,16310,2574,1358,0.2189,True
2025-06-10 00:58:00,VID035500,Tech,Japanese,Oceania,1190,1247115,42403,34965,1876,0.817,False
2024-11-11 18:53:40,VID035501,Sports,Hindi,South Asia,2558,93172,3332,2849,1143,-0.4387,False
2024-01-18 14:58:54,VID035502,News,Hindi,Africa,445,38722,1216,497,771,0.8871,False
2025-05-30 01:25:30,VID035503,News,Portuguese,Latin America,3025,73476,6612,1382,303,-0.1113,False
2024-02-29 14:50:53,VID035504,Comedy,Portuguese,Latin America,440,377577,10110,7735,3119,-0.7989,False
2024-05-15 20:25:17,VID035505,Sports,Korean,Africa,3114,89939,3185,2864,885,0.9397,True
2025-03-10 23:17:04,VID035506,Sports,French,North America,2130,79088,6527,2332,622,0.8003,True
2024-03-06 03:55:49,VID035507,Vlog,Hindi,Middle East,718,4386,405,159,70,-0.4732,True
2024-06-12 02:06:14,VID035508,News,Japanese,Latin America,2266,123977,10093,3455,1909,0.7019,False
2025-04-06 23:26:01,VID035509,Sports,Spanish,Europe,649,142732,7523,2106,568,0.4815,False
2024-12-21 08:23:34,VID035510,Tech,Spanish,Oceania,760,231114,5556,4169,1108,0.3319,True
2025-10-05 20:43:55,VID035511,Travel,German,South Asia,2362,17623,1210,515,81,0.2231,True
2025-08-30 18:25:17,VID035512,Entertainment,Hindi,Africa,189,72025,6653,2217,1217,-0.6718,True
2024-02-13 19:46:44,VID035513,News,English,East Asia,3140,496698,25943,17368,1129,-0.4574,True
2025-09-16 16:24:49,VID035514,Travel,Japanese,Africa,2742,26880,1953,355,237,-0.3859,False
2024-03-27 21:25:31,VID035515,Gaming,Spanish,Europe,1482,50799,1254,1804,430,-0.5418,True
2024-06-21 05:41:54,VID035516,Travel,German,Europe,3223,30551,793,243,32,-0.9305,False
2025-07-03 19:29:44,VID035517,Sports,Spanish,East Asia,1882,88641,1807,594,175,-0.6635,True
2025-05-11 23:23:49,VID035518,Vlog,English,East Asia,1508,31505,1523,1202,46,0.4924,False
2025-11-23 23:56:28,VID035519,Music,English,Oceania,2246,57551,2323,626,925,0.5782,True
2024-03-31 13:26:45,VID035520,Entertainment,German,Africa,481,442625,38733,7448,3476,-0.9893,False
2025-10-31 18:37:45,VID035521,News,Spanish,Europe,580,140115,14395,2422,953,-0.9579,True
2024-11-10 03:02:03,VID035522,Education,English,Middle East,1176,13785,876,515,226,0.7367,True
2024-05-17 15:21:37,VID035523,News,English,Oceania,1879,33325,2705,1117,411,-0.1859,True
2024-11-01 03:21:09,VID035524,Travel,German,South Asia,297,71059,2619,1475,922,0.464,False
2025-12-13 08:37:52,VID035525,Travel,French,Middle East,3372,25888,892,574,487,-0.9976,True
2025-02-28 09:36:31,VID035526,News,English,Latin America,1366,19012,1008,418,250,-0.2802,True
2024-08-27 02:34:37,VID035527,Travel,Japanese,North America,299,390689,44773,2528,5706,-0.8771,False
2025-01-16 14:03:03,VID035528,Gaming,Korean,Africa,2779,61935,6388,2343,421,-0.7104,False
2025-11-19 08:33:17,VID035529,Music,Korean,North America,3293,75602,2671,2616,1389,0.3992,False
2025-08-17 09:54:39,VID035530,Music,Spanish,Oceania,2957,57797,5606,580,711,-0.272,False
2025-09-19 20:32:15,VID035531,Music,German,Africa,2031,610244,66940,19088,7560,-0.6294,True
2024-12-04 05:50:47,VID035532,Comedy,French,Middle East,1816,89910,3262,2656,93,0.3032,False
2024-02-07 19:17:52,VID035533,Vlog,Korean,Middle East,2137,21983,2569,651,341,0.9244,False
2025-01-07 23:05:38,VID035534,Travel,Korean,North America,1120,39311,4061,970,456,-0.0767,True
2025-03-03 11:33:58,VID035535,Comedy,Spanish,Africa,2462,35581,2756,982,160,-0.5139,True
2025-08-22 07:51:49,VID035536,Music,Portuguese,Africa,1301,1861715,59996,21726,32867,0.3159,True
2025-05-11 05:17:03,VID035537,News,English,Africa,1970,41556,4300,673,246,0.2436,False
2024-07-26 22:43:16,VID035538,Travel,English,North America,1959,102729,10595,3751,1640,-0.9868,False
2025-01-02 11:48:27,VID035539,Comedy,Spanish,North America,1683,34673,1973,1106,241,-0.7441,True
2025-03-14 03:10:11,VID035540,Travel,Portuguese,North America,675,3184,207,52,36,0.3395,True
2025-03-21 13:59:17,VID035541,Gaming,Japanese,Europe,760,136708,14808,2298,2668,-0.5467,False
2024-08-28 15:30:01,VID035542,Gaming,Spanish,Middle East,716,32680,1572,790,290,0.6582,True
2024-08-29 08:10:15,VID035543,Vlog,French,South Asia,2781,6750,316,92,103,-0.8867,False
2025-12-15 00:43:15,VID035544,Sports,Japanese,East Asia,1187,113936,8699,1846,1260,0.7421,False
2025-04-25 04:12:00,VID035545,Education,German,Africa,323,7923,688,104,110,-0.3588,False
2024-05-18 23:16:11,VID035546,Music,Spanish,South Asia,1625,38991,1678,1036,205,0.6521,True
2024-08-27 13:15:09,VID035547,Sports,Hindi,Latin America,709,134718,12781,3490,1753,-0.6141,False
2025-08-20 03:56:56,VID035548,Vlog,Spanish,Europe,932,6294,521,160,74,-0.5099,False
2024-04-05 21:55:48,VID035549,Entertainment,French,Latin America,870,24194,2693,153,163,-0.1304,False
2024-08-23 03:12:45,VID035550,Sports,Spanish,Middle East,1536,11449,983,247,123,-0.9392,False
2025-05-11 11:56:15,VID035551,Education,English,Middle East,3032,7873,391,294,115,0.0571,True
2024-03-20 03:45:53,VID035552,Education,German,Oceania,3279,83028,6931,2006,261,0.8104,False
2024-06-15 11:38:17,VID035553,News,Korean,Middle East,598,5691,379,165,50,0.5289,True
2024-06-08 11:44:05,VID035554,Travel,Korean,North America,2928,198360,14666,7711,3424,-0.88,False
2024-08-28 19:54:01,VID035555,Gaming,English,Europe,2690,1506357,170011,49160,12468,0.4028,True
2025-11-01 07:05:40,VID035556,Sports,French,Europe,2899,1895,178,60,20,0.1184,True
2025-01-08 03:47:42,VID035557,Comedy,German,Middle East,2148,12419,1380,228,111,0.4006,True
2024-09-17 14:58:03,VID035558,Sports,Spanish,Africa,3058,56318,1555,782,600,0.0281,True
2025-02-18 09:07:57,VID035559,Education,Japanese,Oceania,2330,7190,322,241,122,-0.4476,False
2025-12-26 07:20:16,VID035560,Education,English,Middle East,135,15797,453,342,175,0.1596,True
2024-12-29 14:37:11,VID035561,Vlog,Portuguese,East Asia,1994,80504,3593,2007,1244,0.0588,True
2024-06-11 02:17:11,VID035562,Education,German,Latin America,844,3908,319,59,52,-0.8531,False
2024-01-17 07:32:23,VID035563,Sports,Spanish,Europe,492,281115,9696,6258,3950,0.6671,True
2024-04-06 19:54:42,VID035564,Vlog,German,South Asia,1455,15605,1393,344,172,0.2281,False
2025-02-04 20:37:15,VID035565,Tech,English,East Asia,1000,212931,11285,2728,2568,0.8026,True
2025-03-21 17:55:43,VID035566,Vlog,German,Africa,2446,17201,1661,670,22,-0.3614,True
2024-10-27 00:17:24,VID035567,Music,Japanese,Oceania,1335,49075,1795,981,729,0.4662,False
2024-12-03 01:16:57,VID035568,Education,German,Europe,2803,39299,3888,288,731,0.541,True
2024-01-08 18:51:20,VID035569,News,French,East Asia,2885,108936,12208,1184,652,0.1288,False
2025-02-07 22:09:06,VID035570,Travel,Portuguese,Middle East,952,7524,356,297,127,-0.6305,True
2025-12-19 19:01:53,VID035571,Comedy,French,Oceania,456,111914,10208,2811,1846,-0.3645,False
2024-02-17 14:54:25,VID035572,Music,Japanese,Middle East,2139,35745,4148,539,396,-0.4311,True
2025-01-18 12:11:33,VID035573,Music,French,Africa,1577,134345,8835,1586,499,0.6268,False
2025-12-23 10:12:43,VID035574,Comedy,Hindi,East Asia,2297,115402,9395,3139,1909,-0.2324,True
2025-05-06 15:49:27,VID035575,Music,Korean,North America,186,115437,2334,1964,359,-0.7049,False
2025-10-06 15:23:00,VID035576,Travel,Hindi,Oceania,472,1684,46,36,21,-0.8032,False
2025-03-28 20:30:06,VID035577,Music,English,North America,3315,211139,22640,6010,899,-0.2111,False
2025-01-08 16:02:27,VID035578,Sports,German,North America,2907,103365,4342,1336,1574,-0.3982,False
2024-08-23 07:32:54,VID035579,Music,Spanish,Latin America,459,326571,32292,11577,3949,-0.7427,True
2024-11-07 18:16:42,VID035580,Comedy,English,Europe,951,27048,1596,202,71,0.1465,False
2024-11-09 07:06:36,VID035581,Sports,French,Africa,792,18339,2041,598,210,-0.0771,True
2024-12-13 04:36:15,VID035582,Tech,Korean,North America,128,29288,3383,675,291,-0.181,False
2024-09-09 11:46:45,VID035583,Comedy,Portuguese,South Asia,2618,97988,2695,3564,797,0.2108,False
2025-01-20 23:13:11,VID035584,Sports,Hindi,Latin America,3277,8262,517,202,33,-0.5264,True
2024-02-18 01:17:33,VID035585,Travel,Hindi,Europe,2060,312317,11943,6141,5891,0.472,True
2025-03-17 19:03:48,VID035586,Music,Hindi,Europe,297,159552,4994,4319,160,-0.3091,False
2025-01-13 08:31:16,VID035587,Music,Korean,Oceania,1400,32383,1300,1125,288,-0.8434,False
2025-02-12 17:05:21,VID035588,Education,German,Latin America,2595,38839,1024,446,266,-0.8391,True
2025-11-12 00:56:20,VID035589,Music,Spanish,East Asia,1386,81328,8644,1415,330,-0.0831,True
2024-07-13 10:58:37,VID035590,Sports,English,Latin America,686,205337,6580,1729,3544,0.8814,False
2024-01-17 03:47:50,VID035591,Tech,French,East Asia,263,2658,246,87,34,0.7673,False
2024-03-03 16:07:15,VID035592,Vlog,Korean,Europe,73,36719,2326,361,710,0.8192,False
2025-04-09 06:59:27,VID035593,Music,Portuguese,Europe,879,276607,12323,6233,5273,-0.733,False
2025-07-31 02:52:52,VID035594,Tech,Spanish,Latin America,3428,1244,96,40,22,-0.0374,True
2024-06-01 00:28:58,VID035595,Travel,German,Europe,1164,12731,797,119,237,-0.8442,True
2025-12-27 18:18:52,VID035596,Sports,German,Middle East,2947,8814,317,282,135,0.1472,False
2025-09-16 18:05:27,VID035597,Comedy,Japanese,Europe,1064,25925,2823,310,31,-0.8369,True
2025-12-12 14:13:48,VID035598,Gaming,Spanish,North America,2131,116644,10857,2810,1826,-0.9717,False
2025-08-28 15:06:38,VID035599,Travel,German,Middle East,2879,20852,1427,704,365,-0.8259,True
2024-07-26 16:14:28,VID035600,Music,Spanish,South Asia,2315,243661,12182,6128,3691,0.2847,True
2025-02-23 18:53:12,VID035601,Education,German,Middle East,2059,8339,725,303,131,0.3617,True
2025-12-11 18:16:38,VID035602,Tech,Hindi,Europe,444,234452,10709,6299,2309,0.1499,True
2024-04-16 15:14:13,VID035603,Music,Spanish,Europe,3313,205198,8119,7667,2178,0.617,False
2025-11-22 01:53:53,VID035604,Vlog,Japanese,South Asia,2416,7804,759,242,94,0.0567,True
2024-02-05 14:24:30,VID035605,Vlog,German,Middle East,3286,67452,5953,1294,872,0.3334,False
2024-04-02 08:58:22,VID035606,Travel,German,South Asia,3488,27248,1814,719,460,0.4073,True
2025-02-03 14:00:09,VID035607,Vlog,English,North America,2210,6060,545,178,107,-0.3968,True
2025-01-08 17:13:05,VID035608,Gaming,Japanese,Africa,1693,100381,10192,1762,1022,-0.2742,True
2025-05-03 06:31:50,VID035609,News,Hindi,Latin America,2130,38777,1440,538,483,-0.3614,True
2024-11-18 11:08:18,VID035610,Gaming,Portuguese,Europe,3116,536081,16116,4311,1583,-0.9023,True
2024-11-05 16:36:14,VID035611,Vlog,Hindi,South Asia,1461,58297,6811,1422,210,-0.9476,False
2024-08-29 09:57:30,VID035612,Travel,English,South Asia,424,16940,340,465,95,-0.0103,True
2025-06-21 14:50:10,VID035613,Education,Japanese,Oceania,623,57756,3346,961,273,0.2742,True
2025-02-07 06:39:51,VID035614,Sports,Hindi,North America,1390,2210,120,46,14,-0.8656,True
2025-07-15 21:48:18,VID035615,News,Spanish,Europe,1906,70423,4284,1949,621,-0.881,False
2024-12-13 09:57:06,VID035616,Comedy,French,Middle East,3183,82085,9728,2519,1240,0.1874,False
2025-02-18 14:14:26,VID035617,Gaming,German,Latin America,1514,105700,2844,3520,1624,-0.5372,False
2025-04-11 16:02:28,VID035618,Sports,Japanese,Latin America,3201,3072,236,92,53,0.64,False
2025-05-20 15:27:43,VID035619,Entertainment,Portuguese,Africa,470,80122,5179,2848,1016,-0.5225,False
2024-12-25 17:43:32,VID035620,Comedy,Hindi,Europe,1412,21107,1435,540,215,0.7317,False
2025-09-11 05:25:54,VID035621,Education,Hindi,Europe,2926,1055,51,18,18,-0.8965,True
2024-11-17 02:43:43,VID035622,Travel,Japanese,East Asia,2400,23155,2228,851,378,-0.3081,True
2024-05-20 21:18:20,VID035623,News,French,Latin America,3576,24423,497,162,64,-0.6254,True
2025-04-17 06:00:36,VID035624,Travel,English,Oceania,2465,7497,836,245,99,0.9564,True
2025-11-19 00:14:36,VID035625,Education,Japanese,North America,3558,19299,809,198,80,-0.1032,True
2025-08-20 11:41:06,VID035626,Vlog,French,South Asia,667,41504,1390,1649,511,0.1251,False
2024-02-06 12:41:50,VID035627,Education,Hindi,North America,3347,11290,1248,309,103,0.0803,True
2025-01-09 07:27:37,VID035628,Music,English,South Asia,3172,51992,3588,1041,882,-0.4355,False
2024-04-03 18:27:31,VID035629,News,Hindi,Oceania,3271,31462,815,331,610,0.0595,True
2025-02-16 10:42:31,VID035630,Entertainment,Korean,Europe,1211,515732,39651,9437,10310,-0.2415,False
2024-12-09 13:25:34,VID035631,Gaming,Hindi,Oceania,1133,127615,6032,3481,1946,0.4077,True
2024-07-09 04:10:41,VID035632,Music,Spanish,Latin America,907,26152,589,754,310,0.4116,True
2025-10-15 21:23:11,VID035633,Vlog,Spanish,Latin America,3519,14400,1540,303,72,0.109,True
2025-11-20 18:11:12,VID035634,Comedy,English,North America,3005,16159,893,338,59,-0.3141,True
2024-12-31 20:33:35,VID035635,Music,Korean,Middle East,2883,365055,18957,12232,1066,0.2506,True
2024-12-25 01:29:26,VID035636,Vlog,Portuguese,Africa,3114,18029,1072,339,266,0.9157,True
2025-09-24 17:27:15,VID035637,News,Spanish,Europe,2032,47162,1474,1337,595,0.7038,False
2024-03-22 21:22:52,VID035638,Music,Japanese,Latin America,2831,37788,2191,509,409,-0.2719,True
2025-12-03 21:07:18,VID035639,Vlog,Korean,Middle East,2385,29979,1652,398,205,-0.3755,False
2025-04-04 08:55:28,VID035640,Gaming,Spanish,Europe,2783,56076,6619,1678,647,0.5316,True
2024-04-01 00:32:35,VID035641,Tech,Japanese,Middle East,3152,46560,4522,781,279,-0.2079,False
2025-08-24 08:09:03,VID035642,Travel,Japanese,Africa,264,82718,3309,2849,699,0.0352,True
2025-10-12 08:08:44,VID035643,Music,French,Africa,160,87171,9007,3207,273,-0.5122,True
2025-04-12 19:51:24,VID035644,News,Japanese,Europe,1683,55665,1844,1665,507,0.6318,True
2024-01-21 22:03:30,VID035645,Vlog,Hindi,Africa,1694,1042,24,24,9,0.813,False
2025-08-24 19:40:28,VID035646,News,Portuguese,Middle East,3481,142329,4469,3971,437,-0.5218,False
2025-01-12 22:10:05,VID035647,Vlog,Korean,South Asia,1754,22799,1131,328,371,-0.8814,True
2024-02-05 05:05:23,VID035648,Entertainment,Portuguese,Oceania,2781,549,39,11,5,-0.4443,True
2025-02-07 12:19:51,VID035649,News,Portuguese,Middle East,3153,22539,2630,849,377,0.7684,False
2024-11-06 22:31:01,VID035650,Sports,German,Oceania,2691,453242,35593,13027,2697,0.1495,False
2025-02-17 03:00:34,VID035651,News,Korean,Latin America,2687,38284,1325,1298,137,0.4053,False
2024-08-12 11:49:54,VID035652,Music,Japanese,Latin America,1437,27111,1556,806,309,-0.9948,True
2024-10-17 07:14:55,VID035653,Music,French,Middle East,3136,277601,25495,8685,2392,-0.6989,False
2025-02-02 14:56:16,VID035654,Tech,English,Middle East,190,53697,1903,662,735,-0.6029,False
2025-01-27 04:38:32,VID035655,Comedy,Spanish,Europe,3178,34850,849,980,268,0.4557,True
2025-11-19 11:48:52,VID035656,Tech,Spanish,South Asia,1177,1140427,124129,44440,2985,0.2918,True
2025-01-28 01:00:45,VID035657,Entertainment,French,Europe,1679,480825,36747,6592,1582,-0.3407,False
2025-01-17 02:09:46,VID035658,Tech,Japanese,South Asia,3085,37306,1873,1177,551,0.9507,True
2025-06-23 15:10:03,VID035659,Gaming,German,Oceania,2989,2418857,57112,19275,6443,0.9666,False
2024-08-11 11:20:01,VID035660,Travel,French,North America,3569,12803,572,442,232,-0.7793,True
2024-07-03 18:51:48,VID035661,Sports,Korean,South Asia,2055,33911,3770,284,461,0.5656,True
2024-10-23 19:43:33,VID035662,Travel,Hindi,Latin America,905,41779,1222,1019,132,0.0884,True
2024-11-21 10:08:47,VID035663,Travel,Hindi,Latin America,3415,29395,2522,542,51,0.4022,True
2024-11-09 21:24:41,VID035664,Entertainment,Spanish,Africa,1987,400031,10991,15618,6474,0.7443,False
2024-11-07 05:50:13,VID035665,Music,German,South Asia,3119,1209465,74721,7580,3355,-0.4844,False
2024-12-26 12:40:57,VID035666,Tech,German,Europe,2267,615855,18276,22108,6193,-0.4559,True
2024-06-05 03:55:34,VID035667,Music,Hindi,Europe,1574,322847,14726,12390,6025,-0.0372,False
2025-03-31 02:00:55,VID035668,Tech,Spanish,Middle East,1786,54109,4812,297,544,0.324,False
2025-06-29 18:25:23,VID035669,Travel,Spanish,North America,2807,38610,4388,499,606,0.5902,False
2025-10-26 12:43:00,VID035670,Music,French,Middle East,281,191999,14878,1841,321,0.3367,True
2024-06-17 12:50:08,VID035671,Gaming,French,North America,2358,54072,1146,1590,1068,-0.7958,False
2024-11-21 05:52:51,VID035672,Education,Spanish,Oceania,1176,54614,5482,703,709,0.0677,True
2025-07-06 10:34:18,VID035673,Music,Hindi,South Asia,471,12714,1288,436,220,-0.7516,True
2025-03-06 17:35:00,VID035674,Comedy,Japanese,Oceania,2153,69425,2671,1777,836,0.8591,False
2025-03-28 01:27:01,VID035675,Education,Portuguese,East Asia,2892,209138,12386,5234,4007,0.3327,False
2024-12-30 16:06:37,VID035676,News,Spanish,Middle East,708,23601,2155,721,209,0.6684,False
2025-04-18 19:31:41,VID035677,Gaming,Portuguese,Latin America,2775,13271,327,90,51,-0.9623,False
2025-09-06 09:17:19,VID035678,Sports,English,South Asia,842,908682,96840,9676,6321,-0.2028,False
2025-05-16 03:27:36,VID035679,Vlog,Hindi,Middle East,3258,2888,275,42,11,0.8098,False
2024-06-09 22:07:36,VID035680,Education,Japanese,Oceania,1622,5486,394,162,68,-0.7403,False
2024-08-04 04:11:59,VID035681,Travel,Korean,East Asia,1430,189815,11391,3418,2182,-0.744,True
2024-12-17 10:17:29,VID035682,Tech,Portuguese,Latin America,2268,78523,6764,987,1313,-0.7574,False
2025-05-02 10:28:53,VID035683,Sports,French,Europe,1760,18985,1756,221,214,0.9615,False
2025-02-17 16:57:11,VID035684,Gaming,Korean,Latin America,839,194329,14107,7726,324,0.7794,False
2025-09-26 13:24:15,VID035685,Music,Korean,East Asia,977,116469,5020,3804,564,-0.3266,True
2025-03-30 10:36:03,VID035686,News,French,North America,1027,2411118,146862,29491,35200,0.4485,True
2025-11-02 22:02:44,VID035687,Vlog,Spanish,South Asia,3478,25532,1044,1021,288,0.858,False
2025-08-20 03:04:05,VID035688,News,French,South Asia,164,13988,1140,437,146,-0.2125,True
2025-03-21 01:14:25,VID035689,Comedy,Spanish,East Asia,955,28209,2068,514,442,-0.7385,True
2025-11-23 16:08:24,VID035690,Comedy,German,Africa,3299,20451,469,115,42,-0.9377,False
2024-05-12 13:50:32,VID035691,Entertainment,Japanese,East Asia,1121,46513,5530,1776,902,-0.5784,False
2025-02-08 23:44:13,VID035692,Gaming,French,Latin America,1604,146012,4805,4970,918,-0.0765,True
2024-03-09 00:19:42,VID035693,Music,Hindi,East Asia,366,1408664,146492,16642,23443,0.1408,True
2024-02-24 01:52:38,VID035694,Vlog,Spanish,Europe,1720,18809,627,529,308,-0.9942,False
2024-02-23 00:27:33,VID035695,Tech,German,South Asia,693,22737,1141,336,393,0.0204,True
2025-09-14 21:29:23,VID035696,Vlog,German,Africa,1038,108812,8630,3313,773,-0.9527,True
2025-06-07 20:02:24,VID035697,Sports,Korean,Africa,667,27647,2288,191,57,0.0845,False
2025-08-15 21:13:14,VID035698,Entertainment,Spanish,North America,1997,228264,10671,4635,870,0.4531,False
2024-12-07 12:00:43,VID035699,Vlog,Hindi,Latin America,1336,44868,1013,1379,656,-0.008,False
2025-09-19 17:44:58,VID035700,Comedy,Hindi,Middle East,1860,68980,5722,1484,1083,0.828,True
2025-03-17 12:27:05,VID035701,Tech,French,Middle East,2376,44573,3232,1020,269,0.7031,False
2024-10-19 06:40:55,VID035702,Education,German,Africa,3241,43109,1719,874,713,0.5626,False
2025-03-06 22:56:16,VID035703,Sports,Spanish,Oceania,2386,97927,4326,825,1192,0.446,False
2025-10-12 11:00:01,VID035704,Music,Hindi,East Asia,3467,15614,1022,397,200,0.3443,False
2024-05-16 12:34:37,VID035705,Sports,Hindi,Oceania,1300,5270,202,202,48,0.5314,True
2025-07-04 00:42:45,VID035706,Music,Spanish,South Asia,2451,68367,2669,481,631,0.7999,False
2024-03-11 15:28:59,VID035707,Sports,Portuguese,East Asia,283,25065,2825,221,272,-0.7075,False
2025-03-24 00:28:13,VID035708,Comedy,Korean,Middle East,1344,648485,59103,18478,4763,-0.9617,False
2024-10-18 06:20:43,VID035709,Tech,Spanish,Middle East,474,8715,204,98,17,0.1128,False
2025-06-26 01:55:20,VID035710,Tech,Japanese,East Asia,2002,12430,1143,495,170,0.6963,False
2025-08-07 17:04:24,VID035711,Entertainment,English,Europe,557,10519,221,307,134,0.6692,False
2024-08-21 13:26:36,VID035712,Comedy,Korean,Middle East,625,6574,523,197,36,0.7333,True
2024-01-25 06:23:00,VID035713,Music,Spanish,South Asia,607,139397,15665,1174,2580,-0.2717,True
2025-03-17 08:43:25,VID035714,Gaming,Hindi,Oceania,684,22063,588,457,222,-0.5695,False
2024-11-16 23:22:04,VID035715,Entertainment,English,Latin America,1430,23686,925,454,227,-0.3811,False
